Año;idmunici;ccdd;ccpp;ccdi;Ubigeo;;Provincia;Distrito;Tipomuni;VFI;P04_1;P04_2;P04_3;P04_4;P04_5;P04_6;P05_CC;P05_1;P05_2;P05_3;P06_CC;P06;P07;P08;P09;P10_1;P10_2;P10_3;P10_4;VFI_P11A;P11A_1;P11A_1_1;P11A_1_2;P11A_2;P11A_2_1;P11A_2_2;P11A_3;P11A_3_1;P11A_3_2;P11A_4;P11A_4_1;P11A_4_2;P11A_5;P11A_5_1;P11A_5_2;P11A_6;P11A_6_1;P11A_6_2;P11A_7;P11A_7_1;P11A_7_2;P11A_8;P11A_8_1;P11A_8_2;P11A_9;P11A_9_1;P11A_9_2;P11A_10;P11A_10_1;P11A_10_2;P11A_10_O;VFI_P11B;P11B_11;P11B_11_1;P11B_11_2;P11B_12;P11B_12_1;P11B_12_2;P11B_13;P11B_13_1;P11B_13_2;P11B_14;P11B_14_1;P11B_14_2;P11B_15;P11B_15_1;P11B_15_2;P11B_16;P11B_16_1;P11B_16_2;P11B_17;P11B_17_1;P11B_17_2;P11B_18;P11B_18_1;P11B_18_2;P11B_18_O;VFI_P12;P12_1;P12A_1;P12_2;P12A_2;VFI_P13;P13_1;P13A_1;P13_2;P13A_2;P13_3;P13A_3;P13_4;P13A_4;P13_5;P13A_5;P13_6;P13A_6;P13_7;P13A_7;P13_8;P13A_8;P13_9;P13A_9;P13A_9_O;VFI_P14;P14;P14A_1;P14A_2;VFI_P15;P15_1;P15A_1;P15_2;P15A_2;P15_3;P15A_3;P15_4;P15A_4;P15_5;P15A_5;P15_6;P15A_6;P15A_6_O;VFI_P16;P16_1;P16_2;P16_3;P16_4;P16_5;P16_6;P16_7;P16_8;P16_9;P16_9_O;VFI_P17;P17_1;P17_2;P17_3;P17_4;P17_5;P17_6;P17_7;P17_8;P17_9;P17_10;P17_11;P17_12;P17_13;P17_13_O;P17_14;VFI_P18;P18;P18_Portal
2022;20905;2;9;5;20905;ANCASH;CORONGO;CHACHAPOYAS;2;1;1;ALFONSO RIVAS PLATA;220; ; ; ;43; ;978253930;961315143;43;945418923; ;MUNICIPALIDADDISTRITALLAPAMPA@GMAIL.COM; ;EDVER ROMAN;PAREDES;MILLA;2;1;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;1;1;0;2; ; ;1;1;0;TRIMOTO Y/O MOTOTAXY;1;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;1;1;1;2; ;2; ;2; ;2; ;1;5;1;2;1;1;2; ;2; ; ;1;1;8;4;1;1;2;2; ;1;7;1;1;1;1;1;2;LECTOR BIOMETRICO;1;0;0;0;4;0;0;0;8;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;20906;2;9;6;20906;ANCASH;CORONGO;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS; ; ; ; ;43; ; ; ;43;925608972; ; ; ;MANUEL PEDRO;MATEO;BARRIONUEVO;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;3;4;1;1;1;1;1;2; ;1;5;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;20907;2;9;7;20907;ANCASH;CORONGO;CHACHAPOYAS;2;1;2;SAN PABLO;S/N;B;30; ;43; ; ; ;43;948351883;WWW.FACEBOOK.COM/MUNI.YUPAN/;MUNI_YUPAN1923@HOTMAIL.COM;WWW.GOB.PE/MUNIYUPAN;MANUEL IGNACIO;TURRIATE;ALMENDRAS;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;6;2; ;2; ;2; ;2; ; ;1;1;6;4;1;2; ;2; ;2; ;1;3;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;21001;2;10;1;21001;ANCASH;HUARI;CHACHAPOYAS;1;1;2;RAMON CASTILLA;470; ; ; ;43;380365; ; ;43; ; ;MESADEPARTES@MUNIHUARI.GOB.PE; ;LUIS ALBERTO;SANCHEZ;URBISAGASTEGUI;2;1;1;8;2;1;14;3;2; ; ;1;3;1;1;1;2;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;1;2; ; ;1;1;0;2; ; ; ;1;1;1;2; ;1;2; ;2; ;2; ;2; ;1;12;1;69;1;58;2; ;2; ; ;1;1;139;5;1;1;8;2; ;1;53;1;10;1;2;2; ; ;1;0;2;3;4;5;0;0;8;0; ;1;1;0;0;0;0;0;0;8;0;0;0;0;0; ;0;1;1;www.munihuari.gob.pe/transparencia/
2022;21002;2;10;2;21002;ANCASH;HUARI;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;982406489; ; ; ;DEONICIO;DE LA CRUZ;CARRION;2;1;1;0;1;1;2;0;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;8;2; ;2; ;2; ;1;3;2; ;1;2;2; ;1;6;INTEL ATOM;1;1;19;1;1;1;1;2; ;1;3;1;13;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;21003;2;10;3;21003;ANCASH;HUARI;CHACHAPOYAS;2;1;1;PEDRO AGUIRRE;S/N; ; ; ;43; ; ; ;43;945117273;WWW.FACEBOOK.COM/MUNICIPALIDADDISTRITALCAJAY/; ; ;MARCOTULIO;MENDOZA;CADILLO;2;1;1;2;2;1;6;6;2; ; ;1;2;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;COMPRESORA DE AIRE;1;2; ; ;1;1;0;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;2;1;9;1;7;2; ;2; ; ;1;1;18;1;1;1;3;1;1;1;7;1;8;1;2;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;2; 
2022;21004;2;10;4;21004;ANCASH;HUARI;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;120; ; ; ;43; ;957575352; ;43;454099;WWW.FACEBOOK.COM/MUNICHAVINDEHUANTAR;MESADEPARTES@MUNICHAVINDEHUANTAR.GOB.PE;WWW.MUNICHAVINDEHUANTAR.GOB.PE;YON DIOSER;RAMIREZ;ALBORNOZ;2;1;1;2;4;1;1;8;2; ; ;1;1;3;1;1;0;2; ; ;1;0;1;1;0;1;2; ; ;2; ; ; ;1;2; ; ;1;0;1;1;1;0;1;1;0;1;1;0;2; ; ;1;1;0;2; ; ; ;1;2; ;1;1;1;1;5;2; ;1;16;2; ;1;4;1;12;1;18;2; ;2; ; ;1;1;55;5;1;1;9;2; ;1;14;1;15;1;2;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;0;0;0;0;0;0;7;0;0;0;0;12;0; ;0;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=11199
2022;21005;2;10;5;21005;ANCASH;HUARI;CHACHAPOYAS;2;1;2;HUAYNA CAPAC;S/N; ; ; ;43; ; ; ;43;918474350; ;MDHUACACHI@GMAIL.COM; ;DIONICIO ALEJANDRO;PAUCAR;ALARCON;2;1;1;1;0;2; ; ;2; ; ;1;2;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;8;1;7;2; ;2; ;2; ; ;1;2; ; ;1;1;1;1;1;1;1;1;1;1;1;2; ; ;1;0;0;0;4;0;6;0;0;0; ;1;1;2;3;4;5;6;0;0;0;0;0;12;0; ;0;1;2; 
2022;21006;2;10;6;21006;ANCASH;HUARI;CHACHAPOYAS;2;1;3;SANTA ROSA;S/N; ; ; ;43; ; ; ;43;939290276;WWW.FACEBOOK.COM/MUNIHUACCHISOFICIAL;MUNIHUACCHIS2019@GMAIL.COM; ;ELIEL FIDEL;GARRIDO;TELLO;2;1;1;2;0;1;3;0;2; ; ;1;1;0;2; ; ;2; ; ;1;1;0;1;0;1;2; ; ;2; ; ; ;1;1;1;0;2; ; ;1;0;1;2; ; ;1;1;0;2; ; ;1;0;1;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;1;15;2; ;2; ;2; ; ;1;1;15;4;1;1;2;1;1;2; ;1;15;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;21007;2;10;7;21007;ANCASH;HUARI;CHACHAPOYAS;2;1;2;CONDORCANQUI;S/N; ; ; ;43; ; ; ;43;992381664;WWW.FACEBOOK.COM/MUNICIPALIDAD-DE-HUACHIS-OFICIAL-244117609640942;MUNICIPALIDADDEHUACHIS1922@GMAIL.COM; ;EPIMACO;AGUIRRE;PARDO;2;1;1;2;2;1;6;10;2; ; ;1;3;0;1;0;1;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;0;1;1;0;1;0;1;1;1;0;2; ; ;1;1;0;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;5;1;10;1;5;1;2;2; ; ;1;1;22;1;1;2; ;2; ;2; ;1;8;1;2;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=11202&id_tema=1&ver=d.ynynsuhkjiv
2022;21008;2;10;8;21008;ANCASH;HUARI;CHACHAPOYAS;2;1;2;SAN MARTIN - PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;948432071; ;MDHUANTAR@GMAIL.COM; ;LENIN HERWIN;GOMEZ;CRISTOBAL;2;1;1;1;0;1;4;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;4;1;16;1;14;2; ;2; ; ;1;1;34;1;1;1;3;1;8;1;7;1;4;1;2;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;9;0;0;12;0; ;0;1;3; 
2022;21009;2;10;9;21009;ANCASH;HUARI;CHACHAPOYAS;2;1;1;PRIMAVERA;660; ; ; ;43; ; ; ;43;931078664;WWW.FACEBOOK.COM/MUNIMASIN/;MUNIMASIN22@GMAIL.COM; ;PABLO;MALVACEDA;ORTEGA;2;1;1;2;0;1;2;0;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2; ;2; ; ;1;1;20;4;1;2; ;2; ;1;4;1;6;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;5;0;0;0;0;0;0;0;0; ;0;1;2; 
2022;21010;2;10;10;21010;ANCASH;HUARI;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N;1;8; ;43; ; ; ;43;925984057; ;MUNI.PAUCAS.1206@GMAIL.COM; ;SHUMAHER YUSSUI;BAYONA;GAMBINI;2;1;1;1;0;1;2;1;2; ; ;1;1;0;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;5;2; ;1;3;2; ;1;3;2; ;1;1;2; ;2; ; ;1;1;12;2;1;1;1;2; ;1;8;1;9;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;2; 
2022;21011;2;10;11;21011;ANCASH;HUARI;CHACHAPOYAS;2;1;2;SIMON BOLIVAR;1111;111;11; ;43;830665;977718927;944963067;43;958997092; ; ; ;MIGUEL ANGEL;JARA;MOGOLLON;2;1;1;2;0;2; ; ;2; ; ;1;3;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;0;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ; ;1;1;1;1;2;1;2; ;1;7;2; ;2; ;1;3;1;4;1;5;2; ;2; ; ;1;1;15;5;1;1;2;2; ;1;10;1;3;1;1;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;2; 
2022;21012;2;10;12;21012;ANCASH;HUARI;CHACHAPOYAS;2;1;1;RAMON CASTILLA;S/N; ; ; ;43; ; ; ;43;929026939; ;MUNICIPALIDAD.RAHUAPAMPA@GMAIL.COM; ;MARINO FERNANDO;VILLAVICENCIOS;MELGAREJO;2;1;1;1;0;1;2;0;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;1;7;2; ;2; ;2; ; ;1;1;7;5;1;1;1;1;1;1;10;1;3;1;1;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;1;0;0;0;5;0;0;0;9;10;0;12;0; ;0;1;3; 
2022;21013;2;10;13;21013;ANCASH;HUARI;CHACHAPOYAS;2;1;2;ANCASH;S/N; ; ; ;43; ; ; ;43;943175216; ;MDRAPAYAN@GMAIL.COM; ;ROBER PEPE;MIRANDA;CALDERON;2;1;2; ; ;2; ; ;1;1;0;1;2;0;2; ; ;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;3;2; ;2; ;2; ;1;1;1;7;2; ;2; ;2; ; ;1;1;11;4;1;2; ;2; ;2; ;1;8;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;2;3;4;5;0;0;0;0;0;0;12;0; ;0;1;2; 
2022;21014;2;10;14;21014;ANCASH;HUARI;CHACHAPOYAS;2;1;2;PROGRESO;332; ; ; ;43; ; ; ;43;973566910;WWW.FACEBOOK.COM/MUNICIPALIDADDISTRITALDDESANMARCOS;MUNIDESANMARCOS@MUNIDESANMARCOS.GOB.PE; ;CHRISTIAN JOHN;PALACIOS;LAGUNA;2;1;1;10;0;1;12;37;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ; ;1;1;0;1;0;1;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;2;1;15;1;25;1;10;1;5;1;20;1;40;1;2;2; ; ;1;1;119;4;1;1;6;1;11;1;40;1;15;1;2;2; ; ;1;0;0;3;4;0;0;7;0;0; ;1;1;2;0;0;0;0;0;0;0;0;0;0;0; ;0;1;3; 
2022;21015;2;10;15;21015;ANCASH;HUARI;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;994989462; ;MESADEPARTESMUNICHANA@GMAIL.COM; ;RAUL ROBBERT;TUCTO;ESPINOZA;2;1;1;1;2;1;5;0;2; ; ;1;2;0;1;1;0;2; ; ;2; ; ;1;1;1;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;0;1;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;1;16;1;2;2; ;2; ; ;1;1;6;1;1;1;1;2; ;1;3;1;10;1;1;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ;0;1;2; 
2022;21016;2;10;16;21016;ANCASH;HUARI;CHACHAPOYAS;2;1;2;NICOLAS DE PIEROLA;S/N; ; ; ;43; ; ; ;43;939330012; ;HPRINCIPEGUARDIA@HOTMAIL.COM; ;HENRY NEIL;PRINCIPE;GUARDIA;2;1;1;1;1;1;1;0;2; ; ;1;0;2;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;1;1;0;MOTOFURGONETA Y/O MOTOCARGA;1;2; ; ;2; ; ;2; ; ;1;0;1;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;1;7;1;4;2; ;2; ; ;1;1;11;2;1;1;1;1;2;1;8;1;6;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;2;0;0;0;0;0;0;0;0;0;0;0; ;0;1;2; 
2022;21101;2;11;1;21101;ANCASH;HUARMEY;CHACHAPOYAS;1;1;6;PLAZA INDEPENDENCIA;S/N;L;1;293;43;287963;984608714;927992878;43;287963; ;ALCALDE@MUNIHUARMEY.GOB.PE;WWW.GOB.PE/MUNIHUARMEY;ELMER ALFONSO;DUEÑAS;ESPIRITU;2;1;1;8;5;1;6;5;1;1;1;1;2;0;1;4;1;1;3;1;1;0;1;2; ; ;2; ; ;1;5;1;MOTOFURGONETA Y/O MOTOCARGA;1;2; ; ;1;1;0;1;1;0;1;1;1;1;1;0;2; ; ;1;1;0;2; ; ; ;1;1;2;1;1;1;1;2;1;10;1;10;2; ;1;26;1;35;1;70;1;4;1;7;INTEL XEON;1;1;164;5;1;1;1;1;1;2; ;1;92;1;10;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ;0;1;1;www.munihuarmey.gob.pe/estandar
2022;21102;2;11;2;21102;ANCASH;HUARMEY;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ;971814372; ;43;300000;WWW.FACEBOOK.COM/DISTRITODE.COCHAPETI;MCOCHAPETI19@GMAIL.COM; ;FAUSTINA VILMA;CARO;SOTO;1;1;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;1;1;1;1;3;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ; ;1;1;5;4;1;1;2;2; ;1;1;1;2;2; ;2; ; ;1;0;0;0;4;0;0;0;0;9;MIF - Módulo de Instrumentos Financieros;1;0;2;0;4;0;0;0;0;0;0;0;0;0; ;0;1;2; 
2022;21103;2;11;3;21103;ANCASH;HUARMEY;CHACHAPOYAS;2;1;1;CELESTINO ZAPATA;S/N; ; ; ;43; ;981401378;992476440;43;992476441;WWW.FACEBOOK.COM/MUNICULEBRASDISTRITO;MESADEPARTESMDC@GMAIL.COM; ;JUAN ARNALDO;GARCIA;MOSCOSO;2;1;1;0;1;1;1;1;2; ; ;2; ; ;1;1;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;1;18;1;2; ;2; ;2; ;2; ;1;11;2; ;2; ;2; ;2; ; ;1;1;11;3;1;1;1;2; ;1;4;1;10;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;4;www.gob.pe/municipalidad-distrital-de-culebras-md-culebras
2022;21104;2;11;4;21104;ANCASH;HUARMEY;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;997727719;WWW.FACEBOOK.COM/MUNI.HUAYAN.3;MUNIHUAYAN19@GMAIL.COM; ;RUBEN YSIDRO;ALVARON;DEPAZ;2;1;1;2;0;1;2;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ; ;1;2; ; ;1;2; ;2; ;2; ;1;5;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;21105;2;11;5;21105;ANCASH;HUARMEY;CHACHAPOYAS;2;1;2;MARAÑON;S/N;G1;1; ;43; ;939049425; ;43;300000; ;MUNIMALVAS2022@GMAIL.COM;WWW.GOB.PE/MUNIMALVAS;EDWIN JONY;FIGUEROA;TOLEDO;2;1;2; ; ;1;1;1;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;1;1;1;2; ;2; ;2; ;2; ;1;9;2; ;2; ;2; ;2; ; ;1;1;9;2;1;2; ;2; ;2; ;1;6;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;2;3;4;5;0;7;0;9;0;0;12;0; ;0;1;4;www.gob.pe/munimalvas
2022;21201;2;12;1;21201;ANCASH;HUAYLAS;CHACHAPOYAS;1;1;2;SAN MARTIN;1121; ; ; ;43;483860; ; ;43;934175301;WWW.FACEBOOK.COM/MUNICARAZ;WWW.MUNICIPALIDAD@MUNICARAZ.GOB.PE;WWW.MUNICARAZ.GOB.PE;ESTEBAN ZOSIMO;FLORENTINO;TRANCA;2;1;1;2;1;1;6;3;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;1;2; ;1;1;1;1;11;1;32;1;17;1;31;1;32;1;23;1;1;2; ; ;1;1;148;5;1;1;10;1;1;1;20;1;25;1;5;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;1;2;3;4;5;6;7;8;9;0;0;12;0; ;0;1;4;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10220#.yaqhhtdmliv
2022;21202;2;12;2;21202;ANCASH;HUAYLAS;CHACHAPOYAS;2;1;3;SANTA ROSA;S/N; ; ; ;43; ; ; ;43;986457123; ;MESADEPARTESVIRTUALHUALLANCA@GMAIL.COM; ;RICHARD VICENTE;RUELAS;MATTOS;2;1;2; ; ;1;0;2;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;6;2; ;1;1;2; ;2; ; ;1;1;7;5;1;2; ;2; ;1;2;1;5;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;21203;2;12;3;21203;ANCASH;HUAYLAS;CHACHAPOYAS;2;1;2;LA LIBERTAD;S/N;S;9; ;43; ;963425368;958666260;43;993887488;WWW.FACEBOOK.COM/MUNICIPALIDADDEHUATA;MUNICIPALIDADHUATA162@HOTMAIL.COM;WWW.MUNIHUATA-HUAYLAS.GOB.PE;JAVIER JALI;MORALES;MEJIA;2;1;1;1;0;1;1;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;1;1;1;2; ;2; ;2; ;2; ;2; ;1;4;1;5;2; ;2; ; ;1;1;9;1;1;1;2;2; ;1;3;1;4;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;2; 
2022;21204;2;12;4;21204;ANCASH;HUAYLAS;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ;943674617;968752982;43;992867233;WWW.FACEBOOK.COM/MUNICIPALIDAD.DISTRITALDEHUAYLAS/;MUNIHUAYLAS@HOTMAIL.COM; ;HERMINIO JESUS;ESPINOZA;CABALLERO;2;1;1;0;1;1;2;0;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;MINIVAN Y/O MINIBUS (ENTRE 8 Y 11 ASIENTOS);1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ;1;3;1;2; ;1;1;1;3;1;1;1;2;2; ;1;1;2; ;2; ; ;1;1;4;1;1;1;2;2; ;1;2;1;4;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;12;0; ;0;1;4;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10220#.xdcm--hkgdv
2022;21205;2;12;5;21205;ANCASH;HUAYLAS;CHACHAPOYAS;2;1;1;MANUEL LEGUIA;100; ; ; ;43; ; ; ;43;930762606; ; ; ;CRISANTO;REYES;TOLENTINO;2;1;2; ; ;2; ; ;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;0;1;TRIMOTO Y/O MOTOTAXY;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;0;1;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;1;6;2; ;1;2;2; ;1;1;2; ; ;1;1;9;5;1;1;1;2; ;2; ;1;1;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;2;3;4;5;6;7;8;9;0;0;12;0; ;0;1;3; 
2022;21206;2;12;6;21206;ANCASH;HUAYLAS;CHACHAPOYAS;2;1;2;JUAN MENDEZ;S/N; ; ; ;43; ; ; ;43;995535121;WWW.FACEBOOK.COM/MUNICIPALIDAD-DISTRITAL-DE-PAMPAROMAS-1700946166783746/;SG@MUNIPAMPAROMAS.GOB.PE;WWW.GOB.PE/MUNIPAMPAROMAS;GUILLERMO PROSPERO;PALMADERA;CHACHAZ;2;1;1;1;0;1;1;0;2; ; ;2; ; ;1;1;0;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ; ;1;1;1;0;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;1;1;0;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;1;18;1;11;2; ;2; ; ;1;1;29;3;1;2; ;2; ;2; ;1;29;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10228&id_tema=1&ver=d#.y7gr3dvbxpz
